=== cleared on app start (version=2.1, time=21:41:30) ===
21:41:30.848 killPlatformApps: killed com.ucmobile.lite for UC
21:41:30.855 killPlatformApps: killed com.eg.android.AlipayGphone for ALIPAY
21:41:30.856 killPlatformApps: killed com.taobao.taobao for TAOBAO
21:41:47.225 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.269 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.318 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.374 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.422 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:47.465 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.510 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.571 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.634 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:47.696 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.794 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.847 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:47.904 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:47.955 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:48.000 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:48.055 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:48.107 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:48.212 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:48.273 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:48.341 collectTaskContextText: result='', buttonText='5s后领取', containerFound=false
21:41:48.426 collectTaskContextText: result='', buttonText='5s后领取', containerFound=false
21:41:48.513 collectTaskContextText: result='', buttonText='5s后领取', containerFound=false
21:41:48.584 collectTaskContextText: result='', buttonText='5s后领取', containerFound=false
21:41:48.666 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:48.750 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:48.823 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:48.892 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:48.966 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.024 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.104 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.229 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.304 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:49.387 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.463 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.550 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.616 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:49.686 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.759 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.801 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:49.863 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:49.931 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:49.992 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:50.065 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:50.172 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:50.247 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:50.399 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:50.461 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:50.512 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:50.569 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:50.639 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:50.700 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:50.786 collectTaskContextText: result='', buttonText='4s后领取', containerFound=false
21:41:50.843 collectTaskContextText: result='', buttonText='4s后领取', containerFound=false
21:41:50.886 collectTaskContextText: result='', buttonText='4s后领取', containerFound=false
21:41:50.940 collectTaskContextText: result='', buttonText='4s后领取', containerFound=false
21:41:50.994 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:51.048 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:51.093 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:51.151 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:51.293 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:51.359 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:51.432 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:51.525 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:51.609 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:51.696 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:51.777 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:51.855 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:51.934 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.003 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:52.078 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.150 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.254 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.314 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.360 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:52.406 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.450 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.503 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:52.546 collectTaskContextText: result='', buttonText='3s后领取', containerFound=false
21:41:52.599 collectTaskContextText: result='', buttonText='3s后领取', containerFound=false
21:41:52.648 collectTaskContextText: result='', buttonText='3s后领取', containerFound=false
21:41:52.697 collectTaskContextText: result='', buttonText='3s后领取', containerFound=false
21:41:52.754 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.833 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.917 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:52.977 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.045 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:53.111 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.227 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.316 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.368 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:53.423 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.493 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.555 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.596 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.637 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:53.674 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.700 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:53.730 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:53.759 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:53.907 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.091 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.188 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.240 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:54.269 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:54.321 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.374 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.409 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:54.468 collectTaskContextText: result='', buttonText='2s后领取', containerFound=false
21:41:54.541 collectTaskContextText: result='', buttonText='2s后领取', containerFound=false
21:41:54.573 collectTaskContextText: result='', buttonText='2s后领取', containerFound=false
21:41:54.601 collectTaskContextText: result='', buttonText='2s后领取', containerFound=false
21:41:54.626 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:54.649 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:54.677 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.710 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.761 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.815 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:54.850 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:54.880 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:54.909 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:54.932 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.087 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:55.288 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.336 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.368 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.420 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:55.449 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.499 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.548 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.581 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.675 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:55.739 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.796 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.855 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.907 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:55.947 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:55.974 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:56.004 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:56.857 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:56.886 collectTaskContextText: result='', buttonText='1s后领取', containerFound=false
21:41:56.916 collectTaskContextText: result='', buttonText='1s后领取', containerFound=false
21:41:56.980 collectTaskContextText: result='', buttonText='1s后领取', containerFound=false
21:41:57.054 collectTaskContextText: result='', buttonText='1s后领取', containerFound=false
21:41:57.274 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.314 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.349 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.378 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:57.406 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.434 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.481 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.510 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:57.552 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.656 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.778 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.873 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:57.958 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:58.040 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:58.321 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:58.504 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:58.597 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:58.743 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:58.775 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:58.816 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:58.863 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:58.917 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:58.986 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:59.049 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:59.156 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:59.232 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:59.312 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:59.348 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:59.407 collectTaskContextText: result='', buttonText='已领取', containerFound=false
21:41:59.475 collectTaskContextText: result='', buttonText='已领取', containerFound=false
21:41:59.553 collectTaskContextText: result='', buttonText='已领取', containerFound=false
21:41:59.599 collectTaskContextText: result='', buttonText='已领取', containerFound=false
21:41:59.646 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:59.703 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:59.770 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:59.815 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:59.845 collectTaskContextText: result='', buttonText='null', containerFound=false
21:41:59.895 collectTaskContextText: result='', buttonText='', containerFound=false
21:41:59.959 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:00.098 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:00.202 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:00.326 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:00.392 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:00.487 collectTaskContextText: result='', buttonText='已领取', containerFound=false
21:42:00.617 collectTaskContextText: result='', buttonText='已领取', containerFound=false
21:42:00.710 collectTaskContextText: result='', buttonText='已领取全部奖励', containerFound=false
21:42:00.821 collectTaskContextText: result='', buttonText='已领取全部奖励', containerFound=false
21:42:00.930 collectTaskContextText: result='', buttonText='已领取', containerFound=false
21:42:01.023 collectTaskContextText: result='', buttonText='已领取', containerFound=false
21:42:01.096 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:01.186 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:01.331 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:01.424 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:01.527 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:01.619 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:01.671 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:01.730 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:01.794 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:01.866 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:01.946 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.013 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.085 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.164 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:02.235 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.301 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.366 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:02.458 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.523 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.608 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.689 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.766 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.835 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.900 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:02.984 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.042 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.134 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.202 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.284 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.367 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.488 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.545 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.591 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.640 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.716 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.804 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:03.913 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.021 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.104 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.208 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.290 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.387 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.528 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.616 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.688 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.775 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.895 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:04.998 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.089 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.185 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.288 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.365 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.497 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.581 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.664 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.762 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.832 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:05.955 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.034 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.115 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.212 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.281 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.355 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.470 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.600 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.681 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.779 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:06.909 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:07.050 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:07.156 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:07.273 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:07.433 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:07.556 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:07.740 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:07.858 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:08.024 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:08.140 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:08.257 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:08.399 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:08.540 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:08.707 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:08.824 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:08.958 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:09.107 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:09.225 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:09.339 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:09.464 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:09.565 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:09.724 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:09.849 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:09.966 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:10.111 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:10.320 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:14.503 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:14.734 collectTaskContextText: result='', buttonText='null', containerFound=false
21:42:14.949 collectTaskContextText: result='', buttonText=' 逛好物最高得1500肥料当前进度1，总进度1 连续浏览可得多次肥料奖励', containerFound=false
21:42:15.236 collectTaskContextText: result='', buttonText='继续逛', containerFound=false
21:42:15.432 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:15.683 collectTaskContextText: result='', buttonText=' 逛好物最高得1500肥料当前进度1，总进度1 连续浏览可得多次肥料奖励', containerFound=false
21:42:15.900 collectTaskContextText: result='', buttonText='关闭做任务集肥料弹窗', containerFound=false
21:42:16.551 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:16.768 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:16.984 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:17.218 collectTaskContextText: result='', buttonText='囤高原特产，得6万肥料', containerFound=false
21:42:17.433 collectTaskContextText: result='', buttonText='囤高原特产，得6万肥料', containerFound=false
21:42:17.650 collectTaskContextText: result='', buttonText='农货百款 等你来“挑”', containerFound=false
21:42:17.847 collectTaskContextText: result='', buttonText='农货百款 等你来“挑”', containerFound=false
21:42:18.034 collectTaskContextText: result='', buttonText='“抢”青海农货得6万肥料', containerFound=false
21:42:18.267 collectTaskContextText: result='', buttonText='“抢”青海农货得6万肥料', containerFound=false
21:42:18.532 collectTaskContextText: result='', buttonText='每日最高120300肥料', containerFound=false
21:42:18.767 collectTaskContextText: result='', buttonText='每日最高120300肥料', containerFound=false
21:42:18.982 collectTaskContextText: result='', buttonText='', containerFound=false
21:42:19.199 collectTaskContextText: result='', buttonText='青海好农货正热销！', containerFound=false
